state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,ingested_at_utc
Gujarat,Patan,Siddhpur APMC,Castor Seed,Castor seed,FAQ,21/04/2026,6000.0,6430.0,6215.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Patan,Siddhpur APMC,Suva(Dill Seed),Suva (Dill Seed),FAQ,21/04/2026,8200.0,9075.0,8637.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kheda,Kapadvanj APMC,Potato,Potato,Medium,21/04/2026,500.0,1000.0,750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Tharad APMC,Wheat,Other,Local,21/04/2026,2175.0,2400.0,2300.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Tharad APMC,Cummin Seed(Jeera),Other,Local,21/04/2026,14500.0,22730.0,18615.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Thara APMC,Wheat,Other,FAQ,21/04/2026,2075.0,2805.0,2440.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Bhabhar APMC,Castor Seed,Castor seed,FAQ,21/04/2026,6275.0,6390.0,6340.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Bhabhar APMC,Mustard,Mustard,FAQ,21/04/2026,6150.0,6275.0,6220.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana) APMC,Onion,Nasik,FAQ,21/04/2026,800.0,1400.0,1250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Cluster beans,Cluster Beans,Local,21/04/2026,1000.0,3000.0,2500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Bhindi(Ladies Finger),Bhindi,Local,21/04/2026,600.0,1800.0,1500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Pumpkin,Pumpkin,Local,21/04/2026,1000.0,1500.0,1200.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Onion,Onion,Local,21/04/2026,200.0,1500.0,1300.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,French Beans(Frasbean),French Beans (Frasbean),Local,21/04/2026,5000.0,5000.0,5000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Spinach,Spinach,Local,21/04/2026,1000.0,2000.0,1700.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Ginger(Green),Green Ginger,Local,21/04/2026,4000.0,5500.0,5000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Pea Pod/Pea Cod/हरी मटर,Peas cod,Local,21/04/2026,10000.0,10000.0,10000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Potato,Potato,Local,21/04/2026,900.0,1200.0,1100.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Methi(Leaves),Methi,Local,21/04/2026,3000.0,5000.0,4000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Cabbage,Other,Local,21/04/2026,1000.0,1500.0,1200.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Green Chilli,Other,Local,21/04/2026,1500.0,3500.0,2500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Potato,Desi,Local,21/04/2026,1000.0,1400.0,1200.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Panchmahals,Godhra(Timbaroad) APMC,Castor Seed,Other,Local,21/04/2026,6215.0,6230.0,6220.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Maize,Hybrid Red (Cattle Feed),Non-FAQ,21/04/2026,1650.0,1850.0,1850.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Mehsana,Mehsana(Jornang) APMC,Bajra(Pearl Millet/Cumbu),Local,Local,21/04/2026,1500.0,2000.0,1750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Mango,Badami,Local,21/04/2026,2000.0,8000.0,6500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Green Chilli,Green Chilly,Local,21/04/2026,1000.0,3000.0,2000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Mango,Other,Local,21/04/2026,200.0,4000.0,2250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Rajkot APMC,Mustard,Mustard,FAQ,21/04/2026,5250.0,6140.0,5930.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Rajkot APMC,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,21/04/2026,4575.0,5300.0,5240.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Rajkot APMC,Methi Seeds,Methiseeds,FAQ,21/04/2026,6000.0,9000.0,7900.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Rajkot APMC,Corriander seed,Coriander Seed,FAQ,21/04/2026,11150.0,12675.0,12350.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,Morbi APMC,Groundnut,Other,FAQ,21/04/2026,6000.0,7370.0,6685.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,Morbi APMC,Bottle gourd,Bottle Gourd,FAQ,21/04/2026,500.0,900.0,700.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,Morbi APMC,Bitter gourd,Bitter Gourd,FAQ,21/04/2026,2000.0,3000.0,2500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,Morbi APMC,Brinjal,Brinjal,FAQ,21/04/2026,700.0,1500.0,1100.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Rajula APMC,"Sesamum(Sesame,Gingelly,Til)",Black,Local,21/04/2026,13000.0,16705.0,14852.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Rajula APMC,Cotton,Local,Local,21/04/2026,6250.0,8750.0,7500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bhavnagar,Bhavnagar APMC,Wheat,Local,FAQ,21/04/2026,2350.0,2350.0,2350.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bhavnagar,Bhavnagar APMC,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,21/04/2026,9250.0,9250.0,9250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bhavnagar,Bhavnagar APMC,Cummin Seed(Jeera),Other,FAQ,21/04/2026,18563.0,18563.0,18563.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bhavnagar,Bhavnagar APMC,Onion,White,FAQ,21/04/2026,787.0,787.0,787.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Junagadh APMC,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,21/04/2026,7500.0,9750.0,9000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Junagadh APMC,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),FAQ,21/04/2026,5000.0,6850.0,5500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Vadhvan APMC,Brinjal,Brinjal,Local,21/04/2026,2000.0,2500.0,2250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Vadhvan APMC,Banana - Green,Banana - Green,Medium,21/04/2026,1000.0,1500.0,1250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jasdan APMC,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,21/04/2026,1500.0,2500.0,2125.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jasdan APMC,Cotton,Shanker 6 (B) 30mm FIne,FAQ,21/04/2026,6500.0,8800.0,8400.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jasdan APMC,Methi Seeds,Methiseeds,FAQ,21/04/2026,2500.0,6350.0,5000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Upleta APMC,Bengal Gram(Gram)(Whole),Desi (Whole),Local,21/04/2026,5000.0,5205.0,5120.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Botad,Botad APMC,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,21/04/2026,11950.0,18000.0,14500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Botad,Botad APMC,Bengal Gram(Gram)(Whole),Other,FAQ,21/04/2026,5075.0,5280.0,5150.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Botad,Botad APMC,Arhar(Tur/Red Gram)(Whole),Other,FAQ,21/04/2026,5000.0,7310.0,6150.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Dhoraji APMC,Cotton,H.B (Unginned),Non-FAQ,21/04/2026,7380.0,8855.0,8580.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kachchh,Rapar APMC,Isabgul(Psyllium),Isabgul (Psyllium),Local,21/04/2026,6060.0,6880.0,6470.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Visavadar APMC,Wheat,Lokwan Gujrat,FAQ,21/04/2026,2150.0,2380.0,2270.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Visavadar APMC,Soyabean,Black,FAQ,21/04/2026,4950.0,5290.0,5120.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Visavadar APMC,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,21/04/2026,14400.0,16480.0,15440.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Visavadar APMC,Groundnut,Other,FAQ,21/04/2026,5875.0,7105.0,6490.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Garlic,Average,FAQ,21/04/2026,8000.0,11000.0,9500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Ginger(Green),Green Ginger,FAQ,21/04/2026,6000.0,8000.0,7000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Green Gram(Moong)(Whole),Green (Whole),FAQ,21/04/2026,7000.0,12050.0,9525.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Cummin Seed(Jeera),Cummin Seed(Jeera),FAQ,21/04/2026,17500.0,19625.0,18560.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Soyabean,Soyabeen,Non-FAQ,21/04/2026,5000.0,5000.0,5000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Apple,Apple,Grade A,21/04/2026,8000.0,12000.0,10000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Babra APMC,Groundnut,G20,FAQ,21/04/2026,6200.0,7400.0,6800.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Babra APMC,Cummin Seed(Jeera),Other,FAQ,21/04/2026,16750.0,20200.0,18475.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Babra APMC,Cotton,Shanker 6 (B) 30mm FIne,FAQ,21/04/2026,8000.0,9125.0,8560.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Damnagar APMC,Cauliflower,Cauliflower,Local,21/04/2026,2000.0,2000.0,2000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Bhesan APMC,Bengal Gram(Gram)(Whole),Other,FAQ,21/04/2026,4000.0,5250.0,4500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bhavnagar,Taleja APMC,Corriander seed,Other,FAQ,21/04/2026,9675.0,11900.0,10790.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bhavnagar,Taleja APMC,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,21/04/2026,9250.0,11325.0,10290.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Mango,Keshar,Local,21/04/2026,5000.0,17000.0,11000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Pomegranate,Pomogranate,Local,21/04/2026,1500.0,7500.0,4500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Guar,Gwar,Local,21/04/2026,500.0,2500.0,1500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Lemon,Other,Local,21/04/2026,3000.0,18000.0,10500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,APMC HALVAD,Mustard,Rai UP,Local,21/04/2026,6000.0,7430.0,7250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,APMC HALVAD,Arhar(Tur/Red Gram)(Whole),Local,Local,21/04/2026,5750.0,6975.0,6750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,APMC HALVAD,Methi Seeds,Methiseeds,Local,21/04/2026,5250.0,6810.0,5875.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Potato,Other,FAQ,21/04/2026,400.0,1500.0,950.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Green Chilli,Green Chilly,FAQ,21/04/2026,2000.0,4500.0,3250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Lemon,Other,FAQ,21/04/2026,6000.0,14000.0,10000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Cucumbar(Kheera),Cucumbar,FAQ,21/04/2026,600.0,2800.0,1700.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Yam(Ratalu),Other,FAQ,21/04/2026,5000.0,6500.0,5750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Pumpkin,Other,FAQ,21/04/2026,800.0,2300.0,1550.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Ginger(Green),Green Ginger,FAQ,21/04/2026,2000.0,4300.0,3150.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Brinjal,Brinjal,FAQ,21/04/2026,1200.0,3000.0,2100.0,2026-04-28T19:31:14.006465+00:00
